Date,Return,Coder,Primary Category,Secondary Category,Ease of Coding,(#) Ease of Coding,Journalist Confidence,(#) Journalist Confidence,Clarity,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
12/13/1937,-0.03363,mcs,sovereign military & security actions,,Easy,3,High,3,0.596,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1937,12,13
12/13/1937,-0.03363,srb,foreign stock market,,Hard,1,Medium,2,0.596,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,12,13
11/27/1937,0.048511,mcs,government spending,taxes,Easy,3,High,3,0.163,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,1,1937,11,27
11/27/1937,0.048511,srb,government spending,,Medium,2,High,3,0.163,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1937,11,27
11/26/1937,0.048771,mcs,taxes,,Easy,3,High,3,-0.219,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1937,11,26
11/26/1937,0.048771,srb,foreign stock market,taxes,Medium,2,Medium,2,-0.219,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,1937,11,26
11/22/1937,-0.05322,mcs,foreign stock market,macroeconomic news & outlook,Medium,2,Medium,2,-0.030,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1937,11,22
11/22/1937,-0.05322,srb,foreign stock market,,Medium,2,Low,1,-0.030,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,11,22
11/20/1937,0.030827,mcs,unknown & no explanation,,Easy,3,Low,1,-1.284,Purely Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,11,20
11/20/1937,0.030827,srb,other - specify,other policy - specify,Medium,2,Medium,2,-1.284,Purely Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0.25,1937,11,20
11/19/1937,-0.05822,mcs,macroeconomic news & outlook,,Easy,3,Low,1,0.681,A breast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,11,19
11/19/1937,-0.05822,srb,macroeconomic news & outlook,commodities,Medium,2,Low,1,0.681,A breast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1937,11,19
11/15/1937,-0.0332,mcs,macroeconomic news & outlook,,Easy,3,High,3,1.107,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,11,15
11/15/1937,-0.0332,srb,macroeconomic news & outlook,,Easy,3,High,3,1.107,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,11,15
11/10/1937,0.059488,mcs,government spending,,Easy,3,High,3,0.008,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1937,11,10
11/10/1937,0.059488,srb,government spending,taxes,Medium,2,High,3,0.008,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,1,1937,11,10
11/6/1937,-0.02826,mcs,macroeconomic news & outlook,,Medium,2,Medium,2,-0.152,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,11,6
11/6/1937,-0.02826,srb,unknown & no explanation,,Hard,1,Low,1,-0.152,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,11,6
11/3/1937,-0.04666,mcs,taxes,,Medium,2,Medium,2,-1.268,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1937,11,3
11/3/1937,-0.04666,srb,taxes,commodities,Medium,2,Medium,2,-1.268,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.75,1937,11,3
10/29/1937,0.025989,mcs,monetary policy and central banking,taxes,Easy,3,High,3,-0.079,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,0,0,1,1937,10,29
10/29/1937,0.025989,srb,monetary policy and central banking,,Medium,2,High,3,-0.079,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1937,10,29
10/25/1937,0.063582,mcs,unknown & no explanation,,Medium,2,Medium,2,-1.727,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,10,25
10/25/1937,0.063582,srb,unknown & no explanation,,Hard,1,Medium,2,-1.727,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,10,25
10/23/1937,-0.04995,mcs,macroeconomic news & outlook,,Easy,3,High,3,-0.489,Abreast of the Market BY ROBERT LAIFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,10,23
10/23/1937,-0.04995,srb,regulation,macroeconomic news & outlook,Easy,3,Medium,2,-0.489,Abreast of the Market BY ROBERT LAIFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0.75,1937,10,23
10/22/1937,-0.02628,mcs,regulation,,Easy,3,Low,1,-2.227,Stock Market Easiness Drops Cotton $1 a Bale: Reports of Frost in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1937,10,22
10/22/1937,-0.02628,srb,taxes,,Hard,1,Low,1,-2.227,Stock Market Easiness Drops Cotton $1 a Bale: Reports of Frost in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1937,10,22
10/21/1937,0.025628,mcs,macroeconomic news & outlook,,Easy,3,High,3,-0.719,"Business Throughout Nation Very Good, Ickes Believes",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,10,21
10/21/1937,0.025628,srb,macroeconomic news & outlook,,Hard,1,Low,1,-0.719,"Business Throughout Nation Very Good, Ickes Believes",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,10,21
10/20/1937,0.076014,mcs,macroeconomic news & outlook,sovereign military & security actions,Medium,2,Medium,2,-1.280,Abreast of the Market: Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0.25,1937,10,20
10/20/1937,0.076014,srb,unknown & no explanation,macroeconomic news & outlook,Medium,2,Low,1,-1.280,Abreast of the Market: Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,1937,10,20
10/19/1937,0.029617,mcs,regulation,,Easy,3,High,3,-1.138,"Abreast of the Market: Abreast of the <span class=\""hit\"">Market</span> By ROBERT LAFFAN",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1937,10,19
10/19/1937,0.029617,srb,other policy - specify,monetary policy and central banking,Medium,2,High,3,-1.138,"Abreast of the Market: Abreast of the <span class=\""hit\"">Market</span> By ROBERT LAFFAN",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,1,1937,10,19
10/18/1937,-0.09263,mcs,macroeconomic news & outlook,,Easy,3,High,3,1.072,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,10,18
10/18/1937,-0.09263,srb,macroeconomic news & outlook,corporate earnings & outlook,Easy,3,High,3,1.072,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1937,10,18
10/11/1937,-0.04441,mcs,foreign stock market,,Medium,2,Low,1,-0.061,Abreast of the Market: Market Diary Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,10,11
10/11/1937,-0.04441,srb,sovereign military & security actions,foreign stock market,Medium,2,Medium,2,-0.061,Abreast of the Market: Market Diary Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,0,0,0.75,1937,10,11
10/5/1937,-0.05564,mcs,sovereign military & security actions,,Easy,3,High,3,0.342,Industrials Reach New Low for Year On London Board: Jobbers Mark Down ... From THE WALL STREET JOURNAL London Bureau,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1937,10,5
10/5/1937,-0.05564,srb,sovereign military & security actions,,Easy,3,Medium,2,0.342,Industrials Reach New Low for Year On London Board: Jobbers Mark Down ... From THE WALL STREET JOURNAL London Bureau,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1937,10,5
9/27/1937,0.038964,mcs,monetary policy and central banking,international trade policy,Easy,3,High,3,-0.424,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0,0,1,1937,9,27
9/27/1937,0.038964,srb,monetary policy and central banking,macroeconomic news & outlook,Easy,3,Medium,2,-0.424,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1937,9,27
9/24/1937,-0.04356,mcs,foreign stock market,,Medium,2,Medium,2,-0.958,Abreast of the Market: Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,9,24
9/24/1937,-0.04356,srb,foreign stock market,exchange rate policy & capital controls,Medium,2,Medium,2,-0.958,Abreast of the Market: Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1937,9,24
9/18/1937,-0.02789,mcs,government spending,regulation,Easy,3,High,3,-0.285,Purely Gossip--,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,1,1937,9,18
9/18/1937,-0.02789,srb,regulation,macroeconomic news & outlook,Medium,2,Medium,2,-0.285,Purely Gossip--,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0.75,1937,9,18
9/14/1937,0.030795,mcs,monetary policy and central banking,,Hard,1,Low,1,-1.656,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1937,9,14
9/14/1937,0.030795,srb,monetary policy and central banking,,Medium,2,Low,1,-1.656,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1937,9,14
9/10/1937,-0.05362,mcs,corporate earnings & outlook,,Medium,2,Low,1,-1.855,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,9,10
9/10/1937,-0.05362,srb,unknown & no explanation,monetary policy and central banking,Hard,1,Low,1,-1.855,Abreast of the Market: Market Diary BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0.25,1937,9,10
9/9/1937,0.027092,mcs,unknown & no explanation,,Easy,3,Low,1,-1.286,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,9,9
9/9/1937,0.027092,srb,foreign stock market,,Medium,2,High,3,-1.286,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,9,9
9/7/1937,-0.05763,mcs,sovereign military & security actions,,Easy,3,High,3,1.477,Abreast of the Market: Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1937,9,7
9/7/1937,-0.05763,srb,sovereign military & security actions,,Medium,2,Medium,2,1.477,Abreast of the Market: Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1937,9,7
9/1/1937,-0.02738,mcs,unknown & no explanation,,Easy,3,Low,1,-0.736,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,9,1
9/1/1937,-0.02738,srb,unknown & no explanation,,Hard,1,Low,1,-0.736,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,9,1
7/6/1937,0.035648,mcs,other policy - specify,,Easy,3,High,3,-0.412,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1937,7,6
7/6/1937,0.035648,srb,regulation,macroeconomic news & outlook,Medium,2,High,3,-0.412,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0.75,1937,7,6
5/20/1937,0.026011,mcs,corporate earnings & outlook,,Easy,3,High,3,-1.077,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,5,20
5/20/1937,0.026011,srb,macroeconomic news & outlook,,Hard,1,Low,1,-1.077,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,5,20
5/13/1937,-0.0318,mcs,macroeconomic news & outlook,,Medium,2,Low,1,-0.517,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,5,13
5/13/1937,-0.0318,srb,unknown & no explanation,macroeconomic news & outlook,Hard,1,Low,1,-0.517,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.75,0,1937,5,13
4/30/1937,0.029163,mcs,unknown & no explanation,,Easy,3,Low,1,-0.937,Market Awaits Buying Attitude Change This Week: Passage of May 1 Seen ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,4,30
4/30/1937,0.029163,srb,unknown & no explanation,,Hard,1,Low,1,-0.937,Market Awaits Buying Attitude Change This Week: Passage of May 1 Seen ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1937,4,30
4/28/1937,-0.02664,mcs,regulation,,Easy,3,High,3,-0.122,Abreast of the Market: Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1937,4,28
4/28/1937,-0.02664,srb,monetary policy and central banking,regulation,Medium,2,Medium,2,-0.122,Abreast of the Market: Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,1,1937,4,28
4/26/1937,-0.03433,mcs,macroeconomic news & outlook,,Medium,2,Low,1,-0.434,"Selling Wave Hits Commodity, Security Markets: Weakness Abroad ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,4,26
4/26/1937,-0.03433,srb,foreign stock market,macroeconomic news & outlook,Medium,2,Medium,2,-0.434,"Selling Wave Hits Commodity, Security Markets: Weakness Abroad ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1937,4,26
4/7/1937,-0.03128,mcs,corporate earnings & outlook,commodities,Medium,2,Medium,2,-0.395,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,4,7
4/7/1937,-0.03128,srb,corporate earnings & outlook,sovereign military & security actions,Medium,2,Medium,2,-0.395,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,1937,4,7
3/22/1937,-0.02769,mcs,corporate earnings & outlook,,Easy,3,High,3,0.379,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,3,22
3/22/1937,-0.02769,srb,corporate earnings & outlook,,Easy,3,Medium,2,0.379,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,3,22
10/26/1936,-0.02723,mcs,unknown & no explanation,,Easy,3,Low,1,-0.538,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,10,26
10/26/1936,-0.02723,srb,unknown & no explanation,,Hard,1,Low,1,-0.538,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,10,26
8/21/1936,-0.03092,mcs,sovereign military & security actions,,Easy,3,High,3,0.441,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1936,8,21
8/21/1936,-0.03092,srb,sovereign military & security actions,elections and political transitions,Medium,2,Low,1,0.441,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,1,1936,8,21
4/29/1936,-0.02926,mcs,exchange rate policy & capital controls,,Medium,2,Medium,2,-0.852,Security Markets Of World Suffer General Declines: Weakness Shown in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1936,4,29
4/29/1936,-0.02926,srb,exchange rate policy & capital controls,,Medium,2,Medium,2,-0.852,Security Markets Of World Suffer General Declines: Weakness Shown in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1936,4,29
4/27/1936,-0.03881,mcs,unknown & no explanation,,Easy,3,Low,1,-1.850,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,4,27
4/27/1936,-0.03881,srb,unknown & no explanation,,Hard,1,Low,1,-1.850,Abreast of the Market BY ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1936,4,27
4/23/1936,-0.03003,mcs,elections and political transitions,monetary policy and central banking,Easy,3,High,3,0.230,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,1936,4,23
4/23/1936,-0.03003,srb,monetary policy and central banking,elections and political transitions,Easy,3,Medium,2,0.230,Abreast of the Market By ROBERT LAFFAN,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,1,1936,4,23
3/14/1936,0.026818,mcs,sovereign military & security actions,,Easy,3,High,3,1.270,World Markets: Chart Shows General Rise in Security Prices on LeadingExchangesCOMMODI By CLINTON R. HARROWER,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1936,3,14
